Exection latency (s)
0.023526906967163086
0.0052149295806884766
0.005377769470214844
0.005849599838256836
0.005914926528930664
0.006459474563598633
0.005384922027587891
0.005631446838378906
0.004677534103393555
0.005426883697509766
0.0071773529052734375
0.005692481994628906
0.005068063735961914
0.005253791809082031
0.0052492618560791016
0.005918741226196289
0.00851297378540039
0.004578113555908203
0.00480198860168457
0.005795955657958984
0.005174398422241211
0.005112171173095703
0.004351139068603516
0.004016399383544922
0.004248857498168945
0.004596710205078125
0.005016326904296875
0.005285739898681641
0.005399942398071289
0.0047304630279541016
0.005089759826660156
0.008085012435913086
0.01528310775756836
0.01482391357421875
0.009508848190307617
0.018210887908935547
0.011722564697265625
0.01866006851196289
0.008518457412719727
0.00963902473449707
0.006309032440185547
0.00567173957824707
0.0051860809326171875
0.005265474319458008
0.006204843521118164
0.00568842887878418
0.004677772521972656
0.0036754608154296875
0.004656314849853516
0.00452733039855957
