Exection latency (s)
0.01780986785888672
0.004510164260864258
0.004833698272705078
0.005091190338134766
0.005120992660522461
0.005895376205444336
0.007996082305908203
0.0049626827239990234
0.006738185882568359
0.004792213439941406
0.007337808609008789
0.007068157196044922
0.004635334014892578
0.005335807800292969
0.00839853286743164
0.00534367561340332
0.005515098571777344
0.004316806793212891
0.004767179489135742
0.0048749446868896484
0.0043544769287109375
0.0035753250122070312
0.003988027572631836
0.00453639030456543
0.003881692886352539
0.0038187503814697266
0.004743099212646484
0.0033617019653320312
0.0037050247192382812
0.00426030158996582
0.004575967788696289
0.005273580551147461
0.0051839351654052734
0.007546901702880859
0.006303548812866211
0.00539398193359375
0.004602909088134766
0.0049037933349609375
0.004987239837646484
0.003706693649291992
0.004946708679199219
0.005007505416870117
0.0043675899505615234
0.00445246696472168
0.003986358642578125
0.0035009384155273438
0.0034232139587402344
0.004296302795410156
0.0042836666107177734
0.004355669021606445
