Exection latency (s)
24.053529262542725
0.018956422805786133
0.004614114761352539
0.005156517028808594
0.0029578208923339844
0.0034677982330322266
0.0032367706298828125
0.004330635070800781
0.004052639007568359
0.0034830570220947266
0.0035805702209472656
0.0029878616333007812
0.002789735794067383
0.0026993751525878906
0.004843950271606445
0.003700733184814453
0.0028519630432128906
0.0025484561920166016
0.00229644775390625
0.0025506019592285156
0.0021581649780273438
0.003117799758911133
0.002393484115600586
0.002317667007446289
0.0025730133056640625
0.0027294158935546875
0.002405881881713867
0.002529144287109375
0.0028269290924072266
0.003108978271484375
0.0029447078704833984
0.003219127655029297
0.0030660629272460938
0.0026292800903320312
0.002402067184448242
0.0025544166564941406
0.002302885055541992
0.0022592544555664062
0.0021560192108154297
0.002171039581298828
0.0026082992553710938
0.0022885799407958984
0.002521514892578125
0.0023698806762695312
0.0024635791778564453
0.0022552013397216797
0.0023298263549804688
0.0022461414337158203
0.0026700496673583984
0.0024743080139160156
